tweet_id	start_pos	end_pos	named_entity_type	tweet	entity
854528341675782144	0	0	No entities found in this tweet	@yuriflecha Kkkkkk aí só o tal do...	No entities found
854528341617119232	0	0	No entities found in this tweet	@CGBadNews aaa só vi esses dois também (na real nem sei se tem mais)	No entities found
854528341537411076	0	0	No entities found in this tweet	Manoo, que episódio ta sendo esse, nao tô sabendo lidar #prisonbreak	No entities found
854528341524828164	0	0	No entities found in this tweet	@brunolisboa56 @Dudalanes16 @un1corncolorful Eu quero é saber que porra de nome de contato é esse meu aí	No entities found
854528341281570816	0	0	No entities found in this tweet	@juliococielo @cocieloca Bonnie e seu teclado lkkkkkkh	No entities found
854528340975341568	0	0	No entities found in this tweet	Guarnição perfeita: batata rústica, com alho assado e alecrim! #MasterChefBR	No entities found
854528340618772483	0	0	No entities found in this tweet	Tô com a cara que é uma vela, pura pomada	No entities found
854543705033801731	0	0	No entities found in this tweet	Gostei de um vídeo @YouTube https://t.co/CwosC5XQYL Atitudes Broxantes Que Espantam Os Homens	No entities found
854543704492838912	25	29	B-person	#surfenaespn. Torço por Caio na final. O cara mostrou personalidade e se joga mesmo. Surfa com atitude, fluidez e velocidade.	Caio
854543703729418240	0	0	No entities found in this tweet	@fabio_bonesso Chega com a gaita amanhã kkkkkkkkk	No entities found
854543703561695232	0	0	No entities found in this tweet	@gasoliano não fica assim não :( vai assistir algo bonitinho pra ficar felix 🌻	No entities found
854543702609592322	0	0	No entities found in this tweet	Matar alguem, deve ser muito daora kkkkkkkk https://t.co/fSm2jigHYf	No entities found
854543702576033794	0	0	No entities found in this tweet	tenho interesse, Eai? — Vou  https://t.co/qqDA2jh5GL	No entities found
854543702466998272	0	0	No entities found in this tweet	toxic semana que vem no masterchef	No entities found
854543702148120576	16	20	B-person	Só dá a mãe da Lais aqui na timeline do meu facebook, é Bayern juiz safado 😂😂😂 Ah mãe dela é muito maneira ❤👏	Lais
854543702148120576	57	63	B-organization	Só dá a mãe da Lais aqui na timeline do meu facebook, é Bayern juiz safado 😂😂😂 Ah mãe dela é muito maneira ❤👏	Bayern
854543702122999808	0	0	No entities found in this tweet	@flwvs agora quem corei fuieu	No entities found
854543701963624449	5	12	B-person	Rlx Natália, quem vai vencer o MasterChef será a Yuko ou o Léo #MasterChefBR	Natália
854543701963624449	50	54	B-person	Rlx Natália, quem vai vencer o MasterChef será a Yuko ou o Léo #MasterChefBR	Yuko
854543701963624449	60	63	B-person	Rlx Natália, quem vai vencer o MasterChef será a Yuko ou o Léo #MasterChefBR	Léo
854543701959376896	70	72	B-location	@milantunes @DudaMRL pode ser, tomara que seja hahaha prefiro ela em bh mesmo :(	bh
854543701720387585	0	0	No entities found in this tweet	Tenho preconceito c issso desculpa mundo	No entities found
854543701481328640	0	0	No entities found in this tweet	flw ai gurizada	No entities found
854543701368025089	0	0	No entities found in this tweet	Na moralzinha https://t.co/Tl58tXTZlI	No entities found
854543700776669185	1	6	B-person	xaina fica escutando o zoto mete ! -.-	xaina
854543700776669185	24	28	B-person	xaina fica escutando o zoto mete ! -.-	zoto
854543700713775108	0	0	No entities found in this tweet	O cara me manda msg no insta 4h da manhã e me chama de mal educado pq não respondi, pra puta que pariu heim!	No entities found
854543699770044416	0	0	No entities found in this tweet	@_SaraCypreste Quando eu parar de drama,  pode saber que nem me importo mais	No entities found
854543699400957952	16	20	B-person	@mv_crvg Lindo nenê	nenê
854543699354824704	0	0	No entities found in this tweet	Feijoada, churrasco e comida japonesa. https://t.co/DJ6SQrp9DE	No entities found
854543698616606720	0	0	No entities found in this tweet	Presta atenção aqui neném 😙 https://t.co/k75XQeI56C	No entities found
854543698494984192	0	0	No entities found in this tweet	@umvesgo Aguardando abrir vagas pra ser ali	No entities found
854543698302029824	0	0	No entities found in this tweet	Deus é fiel... https://t.co/VCbWglx4OV	No entities found
854543698054533120	0	0	No entities found in this tweet	Me diz pra que essa pessoa tá me seguindo? Vai tomar no cu	No entities found
854543697991565312	0	0	No entities found in this tweet	@luizalobo1_ @MayaraBatista_ @ClaudiaLeitte Ela sumiu. Saiu do muro kkkkk o vizinho agradece	No entities found
854543697987424257	16	20	B-person	Aff não shippo Mavi. Manoel não combina com a Vivian	Mavi
854543697987424257	22	28	B-person	Aff não shippo Mavi. Manoel não combina com a Vivian	Manoel
854543697987424257	47	53	B-person	Aff não shippo Mavi. Manoel não combina com a Vivian	Vivian
854543697521901568	1	9	B-person	Bernardo ficou me chamando de tia,,,,, quase bati no diabinho fica fazendo me sentir velha	Bernardo
854543696825659394	0	0	No entities found in this tweet	O jeito é ir dormir mesmo	No entities found
854543696779509760	29	36	B-person	Lava Jato contra o abuso de Requião https://t.co/ETtBux52Gx via @YouTube	Requião
854543696603303936	0	0	No entities found in this tweet	Ah nem ..	No entities found
854543696251039744	0	0	No entities found in this tweet	VF8 acho q e o melhor filme de 2017	No entities found
854543696171290624	0	0	No entities found in this tweet	VAGABUNDOS https://t.co/9sfZgmpXjH	No entities found
854555225625165824	0	0	No entities found in this tweet	@mariaasilva22 vulgo hupy, que fala '' ideia de princesa '' tbm neah	No entities found
854555225444802560	0	0	No entities found in this tweet	banalizar essas coisas é extremamente desnecessário :(	No entities found
854555224605851649	75	77	B-organization	Tem homem que é lindo chorando, e não falo com maldade. As vezes entro no yt e vejo vídeos do William Levy chorando pqe ele fica lindo.	yt
854555224605851649	95	102	B-person	Tem homem que é lindo chorando, e não falo com maldade. As vezes entro no yt e vejo vídeos do William Levy chorando pqe ele fica lindo.	William
854555224605851649	103	107	I-person	Tem homem que é lindo chorando, e não falo com maldade. As vezes entro no yt e vejo vídeos do William Levy chorando pqe ele fica lindo.	Levy
854555224597561344	0	0	No entities found in this tweet	to preocupada com o trabalho de quinta não tem quase nada pra entrega	No entities found
854555224312360961	0	0	No entities found in this tweet	@vicamargo18 O problema q a resenha da 🐚 n se da bem cm a da festa kkkkk aí fode td	No entities found
854555224098451456	0	0	No entities found in this tweet	Faltou um mc agora	No entities found
854555223733436416	40	45	B-person	@diegra Mamãe diz q sou mimada q nem a Masha ncncnxmx	Masha
854555223582527488	0	0	No entities found in this tweet	Bom dia meu amor! Gostoso do meu coração @diguinhocoruja #bandcoruja	No entities found
854555222299086848	0	0	No entities found in this tweet	gente eu existo???¿	No entities found
854555221896417280	0	0	No entities found in this tweet	@_marcelaslima Pq a gente conversando, é berro atrás de berro kakakakakakakakakakakakakka	No entities found
854555221623754754	0	0	No entities found in this tweet	@gichavesoficial Tava linda por demais na entrevista	No entities found
854555220675878912	0	0	No entities found in this tweet	Tô passando mt mal	No entities found
854555219925053444	0	0	No entities found in this tweet	É mt bofe na mnh vida , tem hr q me perco kkkkkk	No entities found
854555219774103552	0	0	No entities found in this tweet	perfil visualizado por 8 pessoas https://t.co/oQlXJy7W0p	No entities found
854555219707011072	0	0	No entities found in this tweet	não vou me estressar	No entities found
854555218960363520	0	0	No entities found in this tweet	Mas você tinha os casos e contava com o acaso Talvez num dia qualquer eu encontrasse outra mulher	No entities found
854555218448723968	0	0	No entities found in this tweet	satisfação &gt;&gt;&gt;&gt;&gt;&gt; https://t.co/tWjXY2lidL	No entities found
854555218176090112	0	0	No entities found in this tweet	seu perfil foi visto por 6 pessoas nas últimas 2 horas https://t.co/iciRbyvCqz	No entities found
854555217702080512	55	60	B-person	@anderson_krauth @Loiraa_santtoos Conversa com ela aí Limao, tu q tá mais calmo	Limao
854555217362399232	0	0	No entities found in this tweet	seu perfil foi visto por 7 pessoas nas últimas 5 horas https://t.co/PcCVZ31l8H	No entities found
854555216620003328	0	0	No entities found in this tweet	vou começar a ir pra the choice	No entities found
854555216036990976	0	0	No entities found in this tweet	Nem fui	No entities found
854555215764361233	47	53	B-person	"""Eu tenho dificuldade para falar 'Despacito'."" –Justin durante o show em Porto Rico. #PurposeTourPuertoRico"	 –Just
854555215764361233	72	77	B-location	"""Eu tenho dificuldade para falar 'Despacito'."" –Justin durante o show em Porto Rico. #PurposeTourPuertoRico"	m Por
854555215764361233	78	82	I-location	"""Eu tenho dificuldade para falar 'Despacito'."" –Justin durante o show em Porto Rico. #PurposeTourPuertoRico"	o Ri
854555215017766916	19	26	B-location	Tô afim de ir pro pereque	pereque
854555213683937280	0	0	No entities found in this tweet	QUase que eu fui dormir sem enviar a vídeo entrevista pra um processo seletivo. Ia ter sido LOUCO.	No entities found
854555213579128832	0	0	No entities found in this tweet	to afim de perturbar alguém	No entities found
854566745696337921	0	0	No entities found in this tweet	@Lucasmarcal Fazia alguns anos já que eu não ficava até tarde assim só conversando haha	No entities found
854566745499205632	0	0	No entities found in this tweet	@pam_scr A mãe dele fez um bolo, aí cantou parabéns quando entrei, esperaram até meia noite, a hora que cheguei 😍	No entities found
854566742315716608	42	47	B-person	Eu sou completamente apaixonada pelo meu Pablo! Quero fazer ele o homem mais feliz do mundo 😍❤💍	Pablo
854566742122692608	0	0	No entities found in this tweet	vou deitar	No entities found
854566740507983873	0	0	No entities found in this tweet	Do jeito que eu gosto ,ela vem cheia de manha 😏	No entities found
854566732513636352	0	0	No entities found in this tweet	Gostei de um vídeo @YouTube https://t.co/rc0fHUIO4p PRO OURO, MAS MINHA ALMA É BRONZE, E AGORA?	No entities found
854566732488478720	0	0	No entities found in this tweet	só te peço fica me queira e queira ficar	No entities found
854566731653804032	82	85	B-location	Um crush das antigas veio me chamar e eu tô morrendo porque tô indo embora dessa PoA depressão	PoA
854566730122887168	0	0	No entities found in this tweet	Eu preciso de um namorado urgente	No entities found
854566728470233089	0	0	No entities found in this tweet	Me responde amor ❤ — Gente nem sei quem é,pra ta me chamando de amorrr https://t.co/t6zxI2wg2Q	No entities found
854566727962832896	0	0	No entities found in this tweet	Eu acho que a gente se apaixonou e o beijo da gente me viciou 🎶	No entities found
854566727723515905	0	0	No entities found in this tweet	N vou aguentar	No entities found
854566727677603840	0	0	No entities found in this tweet	Tem uma porra de um galo cantando a essa hora como assim	No entities found
854566725194588160	0	0	No entities found in this tweet	3 regras dá vida... https://t.co/U2RUtLuPqD	No entities found
854566723038662661	0	0	No entities found in this tweet	Quando tava patrocínio nada tava ruim pra elas tava bom,mas aquela que sempre me amou não dei valor faltou atenção.....	No entities found
854566721876832256	0	0	No entities found in this tweet	@rafaolivvv @DallasLari @silva_sarah6 @Veeh_Japaa Eita eita kkkkkk	No entities found
854566720614408192	0	0	No entities found in this tweet	@pedechinelo1512 Nem sei mas o que é isso	No entities found
854566719452524544	0	0	No entities found in this tweet	@Eupandaah Kkkkkkkkk to brincando po	No entities found
854582102058258433	0	0	No entities found in this tweet	@SaulSutcliff @Gabriieru Amo vcs	No entities found
854582100443398144	0	0	No entities found in this tweet	Não sei pq fiz isso eu nem tomo coca cola zero kdbdkdbdkdj	No entities found
854582099604627456	0	0	No entities found in this tweet	Queria saber em quantas oportunidades teria sido diferente se eu não fosse tão lerdo e nao me diminuísse	No entities found
854582099554291712	0	0	No entities found in this tweet	Contando os minutos pra largar k	No entities found
854582094730862593	0	0	No entities found in this tweet	Vei vtnc q ja tem meia hora (sem exagero) q to tentando enviar uma foto no wpp pra minha amg e a foto nao vai nem a pau	No entities found
854582092314935296	0	0	No entities found in this tweet	EU VO MORRE	No entities found
854582092017094656	0	0	No entities found in this tweet	Mulher tem que​ ter postura, homem adora putaria, mais não assume puta.	No entities found
854582089030795264	65	71	B-location	Por dano ambiental, Justiça barra obra de captação de água para Grande SP https://t.co/l9sPGoyJQd	Grande
854582089030795264	72	74	I-location	Por dano ambiental, Justiça barra obra de captação de água para Grande SP https://t.co/l9sPGoyJQd	SP
854582085582979072	0	0	No entities found in this tweet	to é com medo vo morrer	No entities found
854582084102443010	0	0	No entities found in this tweet	eu mesma e hoje é da vovó ❤❤ https://t.co/bzR1IyhSAg	No entities found
854582083586535424	0	0	No entities found in this tweet	@carynapers Esses não sei,tá mais pra não	No entities found
854582083154575360	0	0	No entities found in this tweet	3:26 AM  Insônia ou fome?	No entities found
854582082714185730	7	13	B-person	Volta Marley ... Tão pedindo ou tão mandando, me explica isso??? Obrigado de nada!!	Marley
854582081481052161	0	0	No entities found in this tweet	novo ep de Girls In The House e eu não estou sabendo lidar kkkkkkkk	No entities found
854582079992025088	0	0	No entities found in this tweet	@Romulotrem só concordo	No entities found
854582079467728896	0	0	No entities found in this tweet	@whosilly Eu gosto	No entities found
854582078440189953	0	0	No entities found in this tweet	@kruchinskib nossa só agr que fui ver udhhshe obg 😂	No entities found
854582078423355392	45	51	B-person	minhas mãos estão muito gelada credo #AFlor Arthur Aguiar #QueroNoTVZ	Arthur
854582078423355392	52	58	I-person	minhas mãos estão muito gelada credo #AFlor Arthur Aguiar #QueroNoTVZ	Aguiar
854582075319627776	39	43	B-location	Vagas p/ Analista Administrativo RH - Zona Sul - SP - https://t.co/jci2ug8Q18  - São Paulo/SP - https://t.co/in47XO6e2c	Zona
854582075319627776	44	47	I-location	Vagas p/ Analista Administrativo RH - Zona Sul - SP - https://t.co/jci2ug8Q18  - São Paulo/SP - https://t.co/in47XO6e2c	Sul
854582075319627776	50	52	B-location	Vagas p/ Analista Administrativo RH - Zona Sul - SP - https://t.co/jci2ug8Q18  - São Paulo/SP - https://t.co/in47XO6e2c	SP
854582075319627776	82	85	B-location	Vagas p/ Analista Administrativo RH - Zona Sul - SP - https://t.co/jci2ug8Q18  - São Paulo/SP - https://t.co/in47XO6e2c	São
854582075319627776	86	91	I-location	Vagas p/ Analista Administrativo RH - Zona Sul - SP - https://t.co/jci2ug8Q18  - São Paulo/SP - https://t.co/in47XO6e2c	Paulo
854582075319627776	50	52	B-location	Vagas p/ Analista Administrativo RH - Zona Sul - SP - https://t.co/jci2ug8Q18  - São Paulo/SP - https://t.co/in47XO6e2c	SP
854582074824695808	0	0	No entities found in this tweet	43 - Odeio falar no telefone	No entities found
854582074510069761	0	0	No entities found in this tweet	NOVA BEBIDA QUE VOCÊ VAI ADORAR TRECOMENDO https://t.co/4qWyvALjp5	No entities found
854582073532796930	0	0	No entities found in this tweet	Vc ñ precisa retribuir uma ofensa com outra ofensa, nem ódio com ódio, retribua td em amor, assim vc será a diferença e smp irá incomodar 😘	No entities found
854582072236806145	32	38	B-person	@RafaellaWaldorf Pois é..VOLTA MARLEY, não aguentamos mais esse mistério! kkkkkkk	MARLEY
854582067996315648	0	0	No entities found in this tweet	Deus perdoa MCs ruins, eles nunca se calam	No entities found
854582064435396608	0	0	No entities found in this tweet	@VulgoMulato kkkkkkk vc q prometeu a caixinha de latao	No entities found
854582061029621761	32	36	B-organization	Vagas p/ ESTAGIÁRIO AG OP 6H - Itaú Unibanco - Limeira/SP - https://t.co/VZYadejnJT	Itaú
854582061029621761	37	45	I-organization	Vagas p/ ESTAGIÁRIO AG OP 6H - Itaú Unibanco - Limeira/SP - https://t.co/VZYadejnJT	Unibanco
854582061029621761	48	55	B-location	Vagas p/ ESTAGIÁRIO AG OP 6H - Itaú Unibanco - Limeira/SP - https://t.co/VZYadejnJT	Limeira
854582061029621761	56	58	B-location	Vagas p/ ESTAGIÁRIO AG OP 6H - Itaú Unibanco - Limeira/SP - https://t.co/VZYadejnJT	SP
854599386264895488	0	0	No entities found in this tweet	Plantão da Madrugada pensamentos mil. Colocando as orações em dia 🙏🙏	No entities found
854599384851468288	60	71	B-organization	Quer ganhar um box vinil com todos os álbuns de estúdio do Evanescence? https://t.co/fmgsiukMOB	Evanescence
854599383102443520	0	0	No entities found in this tweet	Preciso compartilhar com vcs USEM, ele eh super legal e + barato q uber(lembrando q ele eh uber tbm, mas em relação… https://t.co/nzFKgPnGm3	No entities found
854599379281465345	0	0	No entities found in this tweet	Boaa pra quem não consegue dormir..🙄	No entities found
854599364039385088	0	0	No entities found in this tweet	Meu deus do céu eu tô mt revoltada puta merda caralho caralhoooo danshjddjshs eu n consigo nem escrever quão irritada eu to	No entities found
854599354690285569	0	0	No entities found in this tweet	já vi todas as entrevistas da elke até ela falando de astrologia eu acho lindo e encantador &lt;3 https://t.co/ZLWufx3XDT	No entities found
854599351301263360	0	0	No entities found in this tweet	Amar é promessa.	No entities found
854599348411396096	0	0	No entities found in this tweet	@viviodc Já pensou nós dois lá!!! Haha ❤️	No entities found
854599330023583744	20	25	B-person	que gostosinho ese miles heizer e por sinal é gay ficou melhor ainda	miles
854599330023583744	26	32	I-person	que gostosinho ese miles heizer e por sinal é gay ficou melhor ainda	heizer
854599328974999552	0	0	No entities found in this tweet	Já quero vomitar dnv tá repreendido enfermidade Deus é mais na minha vida	No entities found
854599328832290816	0	0	No entities found in this tweet	não tô conseguindo dormir????? que porra	No entities found
854599325619548162	0	0	No entities found in this tweet	o seu perfil foi visto por 8 pessoas nas últimas 12 horas https://t.co/wrfkt12iEM	No entities found
854599324810051584	0	0	No entities found in this tweet	@JuliPereira97 olor  a nerd	No entities found
854599318476599296	0	0	No entities found in this tweet	aah vou dormir!!	No entities found
854599317453234176	0	0	No entities found in this tweet	Acordadao uma hora dessa 😶 https://t.co/ydxIxOBQhX	No entities found
854599311786684416	0	0	No entities found in this tweet	Sdds sentir sono	No entities found
854599304404762624	0	0	No entities found in this tweet	Doide kkk eu vou e dormir	No entities found
854599301955244032	41	50	B-organization	me senti descolada ganhando cortesia da paramount pra assistir filme. seria bom ter cinema passando o filme legendado num horário possível.	paramount
854599299782594560	0	0	No entities found in this tweet	1 pessoa acaba de visitar seu perfil https://t.co/Lwc2W9qEhQ	No entities found
854599298302054400	0	0	No entities found in this tweet	é tetra	No entities found
854599296242651136	0	0	No entities found in this tweet	Esse filme 😍😍 https://t.co/E2Qa13wFDS	No entities found
854599296204886016	0	0	No entities found in this tweet	é obvio https://t.co/UY2kZ5VKei	No entities found
854616663047753729	0	0	No entities found in this tweet	@__JuuJu nada teria valor, se nao tivesse, ao meu lado vccccc	No entities found
854616661940416512	0	0	No entities found in this tweet	seu perfil foi visto por 5 pessoas nas últimas 6 horas https://t.co/5EmCuazMaj	No entities found
854616656215236608	0	0	No entities found in this tweet	acordei nenês	No entities found
854616655841959938	0	0	No entities found in this tweet	#NanoCRISPR Nova técnica de edição genética corrige Distrofia muscular de Duchenne em animais A CRISPR-Cpf1 se... https://t.co/Qi5SLKqTFN	No entities found
854616653048537089	0	0	No entities found in this tweet	lavei meu cabelo ontem 💆🏼	No entities found
854616652314533888	31	39	B-organization	Eu publiquei uma nova foto no Facebook https://t.co/VV092RhES5	Facebook
854616650645204992	0	0	No entities found in this tweet	Bom dia né	No entities found
854616649646919680	0	0	No entities found in this tweet	1 pessoa acaba de visitar seu perfil https://t.co/wWhatPWD3f	No entities found
854616647453343744	10	12	B-person	Prova do Zé hj vai ta tipo como um mel	Zé
854616647235227648	0	0	No entities found in this tweet	o seu perfil foi visto por 8 pessoas nas últimas 12 horas https://t.co/9sdgDVRJeS	No entities found
854616646635466753	28	34	B-person	Parte sigilosa de lista de Fachin inclui Lula e Cunha  Procurador-geral da República pede ao STF investigações... https://t.co/5F7BZZNjNT	Fachin
854616646635466753	42	46	B-person	Parte sigilosa de lista de Fachin inclui Lula e Cunha  Procurador-geral da República pede ao STF investigações... https://t.co/5F7BZZNjNT	Lula
854616646635466753	49	54	B-person	Parte sigilosa de lista de Fachin inclui Lula e Cunha  Procurador-geral da República pede ao STF investigações... https://t.co/5F7BZZNjNT	Cunha
854616646635466753	94	97	B-organization	Parte sigilosa de lista de Fachin inclui Lula e Cunha  Procurador-geral da República pede ao STF investigações... https://t.co/5F7BZZNjNT	STF
854616637663793152	0	0	No entities found in this tweet	seu perfil foi visto por 7 pessoas nas últimas 5 horas https://t.co/r2p7HPSwdD	No entities found
854616633184104450	0	0	No entities found in this tweet	Mulher digna. https://t.co/hwUga2B3AV	No entities found
854616632471236609	0	0	No entities found in this tweet	@Gui6910 Ta revoltado é?	No entities found
854616631674380289	0	0	No entities found in this tweet	eu to com vontade de dormir é só acordar 12h ja que n sei a matéria da prova de fisica msm	No entities found
854616618344878080	0	0	No entities found in this tweet	Ter peito grande é isso aí..	No entities found
854616614628708352	0	0	No entities found in this tweet	Deus nunca disse que a jornada seria fácil, mas Ele disse que a chegada valeria a pena!🙏 #Bomdia a todos	No entities found
854616612158230528	0	0	No entities found in this tweet	DEUS ME AJUDA QUANDO MAIS PRECISO.	No entities found
854616610274934784	0	0	No entities found in this tweet	Não tenho mais pique pra dormir depois de meia noite	No entities found
854616610140827648	0	0	No entities found in this tweet	@joyce___campos pqp eu cheguei nessa parte, só Sabia  chorar mds	No entities found
854616606735044608	5	11	B-organization	Alô Estado Islâmico, a hora é agora! https://t.co/jKqNDm2OJz	Estado
854616606735044608	12	20	I-organization	Alô Estado Islâmico, a hora é agora! https://t.co/jKqNDm2OJz	Islâmico
854633942317772800	0	0	No entities found in this tweet	Sdd disso, pq agora na faculdade nao tenho dinheiro nem pra bala e pirulito 💔 https://t.co/zZL5KaHkkl	No entities found
854633941474713600	0	0	No entities found in this tweet	@mwrdwr prazer	No entities found
854633941428514816	0	0	No entities found in this tweet	Aquela HQ que você respeita loucamente! Pq eu vivo desse conjunto! #Blues #quadrinhos #musica… https://t.co/rEOLKxK1Nq	No entities found
854633941038444544	0	0	No entities found in this tweet	Bom dia amores	No entities found
853902194537615360	0	0	No entities found in this tweet	Bom dia	No entities found
854633934294011904	9	15	B-person	Irmã ❤😍 Camila Mayara https://t.co/brT7dxGVyN	Camila
854633934294011904	16	22	I-person	Irmã ❤😍 Camila Mayara https://t.co/brT7dxGVyN	Mayara
854633933430030337	0	0	No entities found in this tweet	Gente kkk acordo rindo já	No entities found
854633932649893889	0	0	No entities found in this tweet	Eu responderia? Se vcs pensassem menos nas perguntas!.	No entities found
854633932213694465	0	0	No entities found in this tweet	queria estar morta	No entities found
854633931995533312	0	0	No entities found in this tweet	Bom dia ...Lindo o amanhecer...[ Já levei o @perin1979 ao… https://t.co/3vU3M6faDR	No entities found
854633931928477696	0	0	No entities found in this tweet	Já estou até imaginando quantos 0 eu vou ver na prova do pessoal hj kkkk	No entities found
854633931496464385	0	0	No entities found in this tweet	@flaay__ Melhor coisa!	No entities found
854633931269963776	0	0	No entities found in this tweet	meu bem querer	No entities found
854633930754072577	0	0	No entities found in this tweet	@JornalOGlobo Mais um meme, essa foto desse usurpador😂😄😂	No entities found
854633929843855361	0	0	No entities found in this tweet	Esse friozinho ta gostosinho pra ficar agarradinho 😪❤😍	No entities found
854633929332142080	0	0	No entities found in this tweet	O casamento á a tentativa mal sucedida de extrair algo duradouro de um acidente.	No entities found
854633928694673408	0	0	No entities found in this tweet	.@quelanja 1 divona 2 fb 3 q corpo e esse 4 gosto 5 n tem	No entities found
854633928019374081	0	0	No entities found in this tweet	Acordei mais fudido do que quando eu durmi	No entities found
854633926165499904	0	0	No entities found in this tweet	Oie gente	No entities found
854633926148706305	0	0	No entities found in this tweet	Bom dia pessoas, queria dormir mais um pouquin, mas se dormir agr, so acordo em 2022	No entities found
854633924504555520	0	0	No entities found in this tweet	status de visita: 7 pessoas viram esse perfil https://t.co/xE9lLbsPsw	No entities found
854633924429062144	0	0	No entities found in this tweet	Vou ir tomar um banho e comer alguma coisa pq tô morta de fome Aaaaaaah	No entities found
854649308527939584	0	0	No entities found in this tweet	nao lembrava mais como era ruim acordar antes das 8h	No entities found
854649308322426881	27	34	B-person	To aqui no postinho com o Thaylor , tem Pneumo marcado	Thaylor
854649308167233536	0	0	No entities found in this tweet	@caredibiel @niqueplum @tatyfereira Não tem consideração na verdade ele não tem que estar se explicando deixem as coisas aconfecer	No entities found
854649303880609792	0	0	No entities found in this tweet	novo status: pessoas que visitaram meu perfil https://t.co/gc8BBFYeQE	No entities found
854649301347291136	107	112	B-person	[19/4 7:45]: Você é imprevisível, isso me encanta [19/4 7:45]: Fico apaixonada pelo seu jeito [19/4 7:53] Carol Santana: ata, tendi já	Carol
854649301347291136	113	120	I-person	[19/4 7:45]: Você é imprevisível, isso me encanta [19/4 7:45]: Fico apaixonada pelo seu jeito [19/4 7:53] Carol Santana: ata, tendi já	Santana
854649300793479170	31	40	B-person	Eu quero manter esse ícone do Tyranitar pq TODOS OS DIAS eu estou exatamente como ele	Tyranitar
854649300697186304	0	0	No entities found in this tweet	Porque eu te amo eu nem sei,mas quero,te amar cada vez mais	No entities found
854649299237564416	12	18	B-person	Só falta o Justin voltar e trazer os dançarinos tbm pq eu quero abraçar cada um deles https://t.co/t5TdnijZhG	Justin
854649299065593856	0	0	No entities found in this tweet	@nialljswag Ola! O que é isso que você mandou para mim?	No entities found
854649298805510144	0	0	No entities found in this tweet	É triste e feliz ao mesmo tempo https://t.co/izCUBO1vWp	No entities found
854649297509511170	0	0	No entities found in this tweet	Aai q odiooooo	No entities found
854649296716791809	0	0	No entities found in this tweet	Bom dia mundo!	No entities found
854649295085215744	0	0	No entities found in this tweet	Ruim essa vida sem 3G	No entities found
854649294556680192	0	0	No entities found in this tweet	tem cidade verde hj,queria tanto ir mas to sem bufunfa	No entities found
854649294502191104	0	0	No entities found in this tweet	E que hoje a saudade veio de galera é trouxe o cheiro é o gosto dá boca dele. ☹️ 1 ano e 2 meses 😥	No entities found
854649294481235968	0	0	No entities found in this tweet	Bom dia pra quem acordou foi pra escola e descobriu que só entra as 9:10	No entities found
854649293579440129	0	0	No entities found in this tweet	Acredito que mudar pra vivo foi a melhor coisa que eu fiz	No entities found
854649291620720640	0	0	No entities found in this tweet	Em algum momento da vida você entenderá que é melhor deixar partir, do que ser partido.	No entities found
854649290513424384	0	0	No entities found in this tweet	Alguém podia me pagar um mc hoje	No entities found
854649290404360192	0	0	No entities found in this tweet	vai de awake pra cypher exatamente meus dois estados emocionais	No entities found
854649290018492419	0	0	No entities found in this tweet	AAAAAAAA não aguento mais gastar dinheiro com gasolina	No entities found
854649289276043269	0	0	No entities found in this tweet	Bom dia pra quem chegou atrasada mas não tem tempo ruim e corre do inspetor p entrar na sala KKKKKKKKKKKKKKKKKKK	No entities found
854660828695601152	0	0	No entities found in this tweet	Me ame ou me odeie, ambos estará ao meu favor pois se ama eu sempre vou estar em seu coração e se me odeia sempre estarei em sua mente 😘❤	No entities found
854660828678811648	0	0	No entities found in this tweet	Vou estudar só agora pra química	No entities found
854660828544544768	1	6	B-person	Bruno &amp; Marrone - Enquanto eu Brindo Cê Chora	Bruno
854660828544544768	13	20	B-person	Bruno &amp; Marrone - Enquanto eu Brindo Cê Chora	Marrone
854660828351668224	19	24	B-person	@vulgo_a Parabéns Sarah,tudo de bom.. ♥	Sarah
854660826686468097	1	5	B-person	Isis é a melhor ❤️	Isis
854660826648768514	0	0	No entities found in this tweet	Ideias e mais ideias Deus abençoe que de certo 🙌🏽	No entities found
854660826166419457	7	15	B-location	Trav. Cananeia/Continente: 01 balsa em operação; Tempo: nublado;    Tempo para o embarque: Cananeia: 30 min. e Continente: 30 min.	Cananeia
854660826166419457	16	26	B-location	Trav. Cananeia/Continente: 01 balsa em operação; Tempo: nublado;    Tempo para o embarque: Cananeia: 30 min. e Continente: 30 min.	Continente
854660826166419457	7	15	B-location	Trav. Cananeia/Continente: 01 balsa em operação; Tempo: nublado;    Tempo para o embarque: Cananeia: 30 min. e Continente: 30 min.	Cananeia
854660826166419457	16	26	B-location	Trav. Cananeia/Continente: 01 balsa em operação; Tempo: nublado;    Tempo para o embarque: Cananeia: 30 min. e Continente: 30 min.	Continente
854660825868632064	0	0	No entities found in this tweet	2 decpcão. https://t.co/XuBZkPuJlO	No entities found
854660825067520000	0	0	No entities found in this tweet	@CatarinyBarros Gosto muito de vc 🙁❤️❤️❤️💍	No entities found
854660824161550336	0	0	No entities found in this tweet	@yaass_oliveira Eu falo acontece	No entities found
854660824161505286	8	12	B-location	I'm at FAQI - Escolas e Faculdades QI - @escolasqi in Porto Alegre, RS w/ @thaisp98 https://t.co/5j1JG9LByi	FAQI
